Date,SPY,EFA,EEM,TLT
20170123,198.0859,47.1402,30.9099,98.5534
20170124,199.356,47.259,31.1022,97.8782
20170125,201.0815,47.7499,31.4451,96.6498
20170126,200.8714,47.5599,31.3113,96.9752
20170127,200.556,47.4807,31.3364,97.325
20170130,199.3122,47.1402,31.1691,97.0321
20170131,199.2947,47.2115,31.2277,97.7074
20170201,199.3735,47.4015,31.2444,97.1032
20170202,199.5049,47.4253,31.3782,97.0625
20170203,200.8801,47.6153,31.5705,97.0217
20170206,200.521,47.2748,31.4953,97.6087
20170207,200.5297,47.2273,31.3364,98.3262
20170208,200.7924,47.3065,31.5287,99.6633
20170209,201.9837,47.5044,31.6709,98.5137
20170210,202.7808,47.6153,31.9636,98.4566
20170213,203.8844,47.8053,32.064,98.1468
20170214,204.699,47.7341,32.0974,97.4375
20170215,205.7676,47.9162,32.3567,96.9891
20170216,205.5924,48.027,32.2396,97.519
20170217,205.9165,47.9003,32.1058,98.0979
20170221,207.1428,48.0587,32.457,97.9267
20170222,206.9589,48.0587,32.5574,98.0897
20170223,207.099,48.1616,32.5658,98.3832
20170224,207.3618,47.8132,32.1811,99.4758
20170227,207.6859,47.8449,32.0807,98.8887
20170228,207.1253,47.7736,31.7713,99.2556
20170301,210.0245,48.2724,32.2647,97.5925
20170302,208.7019,47.9557,31.696,97.2412
20170303,208.8333,48.2408,31.9385,97.4944
20170306,208.2114,48.0903,31.9553,97.0288
20170307,207.5894,47.9241,31.9887,96.7347
20170308,207.2041,47.7499,31.6876,96.2119
20170309,207.4669,47.932,31.4367,95.4441
20170310,208.1939,48.3358,31.788,95.779
20170313,208.299,48.5891,32.2312,95.1745
20170314,207.5019,48.217,32.0472,95.6319
20170315,209.2975,48.9058,32.8835,96.8001
20170316,208.8858,49.1434,33.0843,96.31
20170317,208.519,49.27,33.0257,96.9145
20170320,208.2902,49.1671,33.4104,97.331
20170321,205.616,48.9454,33.0424,98.1398
20170322,206.0998,48.9533,33.2013,98.5318
20170323,205.8798,49.0642,33.2097,98.393
20170324,205.7303,49.1988,33.2933,98.7442
20170327,205.5192,49.3255,33.2013,99.1936
20170328,207.0147,49.563,33.2933,98.5318
20170329,207.2082,49.563,33.3519,99.12
20170330,207.868,49.3888,33.1763,98.3195
20170331,207.3841,49.3175,32.9421,98.6054
20170403,207.0235,49.2463,33.1261,99.6
20170404,207.1554,49.2304,33.1428,99.0597
20170405,206.5396,48.9692,33.0424,99.3626
20170406,207.1202,48.9771,32.9839,99.2152
20170407,206.9091,48.9454,32.9254,98.8141
20170410,207.0323,48.89,32.7916,99.2725
20170411,206.7859,49.1196,32.7163,100.214
20170412,205.8798,49.08,32.8752,100.7624
20170413,204.5427,48.7633,32.733,101.0735
20170417,206.3549,49.0642,33.0759,100.7624
20170418,205.7391,48.8425,32.6577,102.0804
20170419,205.3608,48.6446,32.457,101.5238
20170420,207.0323,49.0325,32.8585,101.1308
20170421,206.3725,49.0642,32.8585,101.1308
20170424,208.6421,50.3072,33.3268,100.6314
20170425,209.8562,50.6635,33.6195,99.4199
20170426,209.7242,50.521,33.4941,99.9684
20170427,209.9001,50.5685,33.4522,99.9356
20170428,209.4426,50.5131,33.5024,100.1567
20170501,209.9705,50.7189,33.6948,99.324
20170502,210.0497,50.9802,33.9373,99.8326
20170503,209.7946,50.8773,33.7115,99.8983
20170504,210.0409,51.3602,33.3352,99.4061
20170505,210.8678,51.9303,33.6111,99.4963
20170508,210.8326,51.5423,33.6028,98.9549
20170509,210.6391,51.4156,34.0293,98.9466
20170510,211.0174,51.4948,34.2551,98.8318
20170511,210.5864,51.3681,34.3304,98.8318
20170512,210.2344,51.6532,34.4725,99.5783
20170515,211.3957,51.9144,34.8238,99.3076
20170516,211.2021,52.247,34.8572,99.6768
20170517,207.4546,51.6532,34.2635,101.1287
20170518,208.2902,51.7403,33.6948,101.2436
20170519,209.6451,52.342,34.414,101.4815
20170522,210.7095,52.4053,34.4474,101.2026
20170523,211.1757,52.4132,34.4809,100.5217
20170524,211.6683,52.4449,34.6147,101.0877
20170525,212.68,52.4449,34.782,101.1205
20170526,212.636,52.2945,34.9074,101.2929
20170530,212.4513,52.2391,34.7234,101.7932
20170531,212.3986,52.3024,34.4558,102.0475
20170601,214.0876,52.6428,34.7485,102.0582
20170602,214.8002,53.2208,34.9241,103.2666
20170605,214.6418,52.9279,34.8823,102.6254
20170606,213.9556,52.7774,34.899,103.1844
20170607,214.3515,52.7933,34.8572,102.6911
20170608,214.4571,52.6983,35.0663,102.4199
20170609,214.1316,52.5003,34.7987,102.2637
20170612,214.0876,52.3024,34.6147,102.2308
20170613,215.1345,52.7062,34.782,102.2473
20170614,214.8618,52.6666,34.7736,103.8256
20170615,214.4483,52.1203,34.414,103.6612
20170616,214.4951,52.5637,34.4725,103.8667
20170619,216.2809,52.7774,34.8154,103.7187
20170620,214.8222,52.3526,34.4306,104.6477
20170621,214.7692,52.2883,34.5062,104.8614
20170622,214.6719,52.2802,34.6827,105.0916
20170623,214.9283,52.409,34.8675,105.0422
20170626,215.0697,52.4975,35.2036,105.4368
20170627,213.3371,52.4894,34.7919,104.3106
20170628,215.2465,52.948,35.0607,103.9653
20170629,213.3547,52.4251,34.6155,103.094
20170630,213.7526,52.4572,34.7751,102.8556
20170703,214.115,52.3929,34.9767,102.5244
20170705,214.6101,52.3929,34.9095,102.5491
20170706,212.6475,52.1595,34.4894,101.7007
20170707,214.0266,52.1676,34.5566,101.0911
20170710,214.2564,52.2963,34.8843,101.2394
20170711,214.0973,52.417,35.17,101.4123
20170712,215.7062,52.8354,35.8505,102.1125
20170713,216.0687,52.9882,36.027,101.47
20170714,217.0764,53.3583,36.4807,101.5936
20170717,217.0499,53.2537,36.3126,101.8736
20170718,217.1648,53.302,36.4218,102.7633
20170719,218.3405,53.5353,36.7243,102.8045
20170720,218.4378,53.7526,36.6823,103.1011
20170721,218.2433,53.5434,36.6571,103.5376
20170724,218.1903,53.3986,36.7663,103.134
20170725,218.7207,53.471,36.6739,101.7913
20170726,218.7296,53.8008,36.9764,101.9561
20170727,218.5262,53.6802,36.7747,101.4535
20170728,218.2698,53.7365,36.7579,102.0549
20170731,218.1461,53.8491,36.7999,102.1785
20170801,218.6323,54.1468,36.9091,102.8959
20170802,218.7384,54.1709,36.9428,102.9536
20170803,218.3141,54.2031,36.7915,104.0186
20170804,218.7118,54.2755,36.9259,103.1353
20170807,219.1185,54.2997,37.178,103.2509
20170808,218.5792,54.01,37.1864,102.8793
20170809,218.5704,53.9215,36.8503,103.4407
20170810,215.4852,53.1572,35.9765,104.324
20170811,215.8035,53.0606,36.0606,104.3736
20170814,217.9428,53.4468,36.4302,103.837
20170815,217.9162,53.4066,36.4722,103.3994
20170816,218.2964,53.7123,36.8503,103.7792
20170817,214.893,53.1089,36.3798,104.5552
20170818,214.557,53.2537,36.6907,104.5304
20170821,214.725,53.2377,36.8251,104.7863
20170822,216.9704,53.4951,37.2368,104.3818
20170823,216.1924,53.5031,37.4132,105.0918
20170824,215.6885,53.3825,37.5309,104.7038
20170825,216.1924,53.7043,37.7493,105.1083
20170828,216.2012,53.7043,37.6149,105.0422
20170829,216.4488,53.4871,37.5477,105.3808
20170830,217.4742,53.4146,37.6065,105.3477
20170831,218.7825,53.825,37.6653,105.6614
20170901,219.092,53.8974,37.9426,104.8532
20170905,217.5184,53.5353,37.4469,106.5159
20170906,218.261,53.8652,37.6905,105.8624
20170907,218.2345,54.3077,37.9678,106.9461
20170908,217.9781,54.3158,37.7157,106.7145
20170911,220.3031,54.7422,38.2198,105.4406
20170912,221.0456,54.9111,38.1778,104.8863
20170913,221.1517,54.6134,37.9762,104.4727
20170914,221.081,54.71,38.077,104.9028
20170915,221.3786,54.7583,38.3039,104.9442
20170918,221.8494,54.8307,38.4383,104.3403
20170919,222.0716,55.0881,38.5223,104.0839
20170920,222.1515,54.9674,38.3459,104.1583
20170921,221.5563,54.8548,38.3459,104.1004
20170922,221.6007,55.0238,38.1274,104.3982
20170925,221.1476,54.71,37.4805,105.0517
20170926,221.2809,54.5893,37.3796,104.8615
20170927,222.1426,54.6295,37.2452,103.2814
20170928,222.4091,54.7744,37.22,102.9753
20170929,223.1909,55.0962,37.6485,103.207
20171002,224.1593,55.0479,37.6569,103.018
20171003,224.639,55.233,38.2534,103.1174
20171004,224.9055,55.1284,38.245,103.1258
20171005,226.2381,55.0962,38.5307,102.7362
20171006,225.9805,55.056,38.3375,102.446
20171009,225.6074,55.072,38.3122,102.7693
20171010,226.2025,55.595,38.6903,102.9351
20171011,226.5579,55.7318,38.8668,103.134
20171012,226.2203,55.6835,38.85,103.5733
20171013,226.4957,55.9732,39.2028,104.3194
20171016,226.7978,55.9329,39.1776,104.2448
20171017,226.9577,55.7881,38.976,104.3774
20171018,227.1798,55.949,39.0684,103.6894
20171019,227.242,55.8605,38.7239,103.8718
20171020,228.4146,55.7881,38.8668,102.7693
20171023,227.5263,55.6674,38.5559,102.9517
20171024,227.9261,55.7559,38.5559,102.3134
20171025,226.7978,55.5387,38.4719,101.8244
20171026,227.091,55.5306,38.2114,101.4845
20171027,228.9477,55.6594,38.7659,102.1559
20171030,228.0948,55.7881,38.5223,103.134
20171031,228.4502,56.0214,38.8836,103.1672
20171101,228.7523,56.0777,39.0852,103.6266
20171102,228.8411,56.2467,39.1356,104.0834
20171103,229.6051,56.1582,38.934,104.3659
20171106,229.9605,56.2387,39.3709,104.7563
20171107,229.8006,56.0295,39.1188,105.1965
20171108,230.1914,56.2145,39.3037,104.9639
20171109,229.3563,55.8927,39.06,104.6649
20171110,229.2852,55.7398,38.892,103.0866
20171113,229.4985,55.5065,38.808,103.3026
20171114,228.9655,55.4663,38.5475,104.0004
20171115,227.8194,55.2008,38.3459,105.1301
20171116,229.7561,55.6433,39.144,104.2163
20171117,229.0809,55.4421,39.3373,104.9889
20171120,229.4719,55.5628,39.5389,104.9473
20171121,230.9732,55.9812,40.0682,105.2796
20171122,230.7689,56.134,40.169,105.6202
20171124,231.302,56.5927,40.085,105.3295
20171127,231.1865,56.2547,39.4969,105.1799
20171128,233.5318,56.5766,39.791,105.3211
20171129,233.3897,56.3513,39.1608,104.2828
20171130,235.433,56.4076,38.7323,103.9339
20171201,234.9443,56.1823,38.5139,105.3365
20171204,234.66,55.9812,38.5895,105.3864
20171205,233.8161,55.8605,38.5643,105.9108
20171206,233.8605,55.7479,38.0434,106.277
20171207,234.5979,55.8927,38.1526,105.4446
20171208,235.8772,56.1904,38.5979,105.453
20171211,236.5879,56.3352,38.7912,105.2366
20171212,237.0054,56.4076,38.5307,105.1949
20171213,236.9788,56.6248,38.9928,105.9857
20171214,236.0104,56.3111,38.7071,106.4352
20171215,237.9758,56.295,38.7912,106.8347
20171218,239.4848,56.9628,39.228,105.8609
20171219,238.5651,56.7538,39.0208,104.4874
20171220,238.4401,56.6562,39.072,103.3305
20171221,238.9312,56.8595,39.3278,103.9327
20171222,238.8687,57.0059,39.6605,104.0745
20171226,238.583,56.9896,39.6264,104.3831
20171227,238.6991,57.0953,39.7287,105.7428
20171228,239.1902,57.1278,40.0016,105.651
20171229,238.2882,57.1685,40.1893,105.8178
20180102,239.9938,57.5913,40.9484,104.6751
20180103,241.5118,57.8677,41.3407,105.1755
20180104,242.5297,58.5019,41.5454,105.1589
20180105,244.146,58.8272,41.9036,104.8586
20180108,244.5925,58.8109,41.9036,104.7918
20180109,245.146,58.876,41.8354,103.3905
20180110,244.771,58.7621,41.571,103.2654
20180111,246.5568,59.1687,41.8269,103.6908
20180112,248.1641,59.7622,42.2277,103.866
20180116,247.3158,59.7053,42.0657,104.2997
20180117,249.6731,60.0143,42.6201,104.1579
20180118,249.2536,59.9411,42.6713,103.1903
20180119,250.3875,60.2745,43.021,102.6481
20180122,252.4234,60.5834,43.2683,102.7482
20180123,252.9592,60.7786,43.473,103.1903
20180124,252.8609,60.8843,43.8398,102.6314
20180125,252.9681,60.6485,43.8142,103.4739
20180126,255.897,61.1851,44.4197,103.0902
20180129,254.2004,60.6241,43.7459,102.3729
20180130,251.593,60.12,43.1489,101.7723
20180131,251.718,60.0387,43.5242,102.3729
20180201,251.4323,60.2094,42.9357,100.8892
20180202,245.9586,58.9898,41.8354,99.953
20180205,235.672,56.518,40.3684,100.8975
20180206,240.3153,57.6319,41.6819,100.2706
20180207,239.0117,57.0221,40.3684,99.3178
20180208,230.0465,55.5342,38.9696,99.2092
20180209,233.5022,55.7699,39.5922,98.5822
20180212,236.9311,56.6237,40.2149,99.0169
20180213,237.5204,56.4529,40.5219,99.4599
20180214,240.726,57.4531,41.5369,98.3566
20180215,243.7977,57.8108,42.3898,98.6909
20180216,243.8691,58.071,42.2533,99.2258
20180220,242.3422,57.5262,41.6734,98.7912
20180221,241.1368,57.2498,41.6392,97.5792
20180222,241.4493,57.5506,41.6648,97.8717
20180223,245.2978,58.006,42.4069,98.741
20180226,248.1463,58.5507,42.7992,98.7745
20180227,245.0478,57.6807,41.554,98.6323
20180228,242.5654,57.1359,40.9569,99.2593
20180301,239.0384,56.1765,40.8801,99.9368
20180302,240.2706,56.4448,41.0507,99.1244
20180305,243.0476,56.7457,41.1104,98.8564
20180306,243.6638,57.079,41.4942,98.9485
20180307,243.5745,57.0628,41.5369,98.8397
20180308,244.7531,57.1847,41.5454,99.4092
20180309,249.0125,57.5506,42.4324,98.7559
20180312,248.6999,57.6157,42.5348,99.3254
20180313,247.0926,57.2335,42.151,99.828
20180314,245.8246,57.3717,42.2192,100.7074
20180315,245.5568,57.3392,42.0657,100.7074
20180316,245.8231,57.2986,41.9719,100.3473
20180319,242.497,56.8351,41.5198,100.029
20180320,242.9094,56.827,41.9804,99.6269
20180321,242.4432,56.9164,42.2277,99.7358
20180322,236.3828,55.8594,40.8204,100.7242
20180323,231.3444,55.2414,39.9931,100.6487
20180326,237.6737,56.2334,41.2895,100.2635
20180327,233.6305,55.8187,40.539,101.3355
20180328,232.9402,56.144,40.3343,101.6036
20180329,235.9167,56.6562,41.1787,102.0977
20180402,230.8245,55.8757,40.4366,102.2992
20180403,233.7829,56.2334,40.8375,101.5102
20180404,236.2842,56.4286,40.8546,101.3004
20180405,238.1489,56.8026,40.9569,100.5449
20180406,232.8416,56.4286,40.1552,101.6444
20180409,233.9891,56.892,40.1978,101.8123
20180410,237.7096,57.5018,40.9825,101.6277
20180411,236.4635,57.2823,40.9995,101.9886
20180412,238.4089,57.5018,40.9825,101.2416
20180413,237.7096,57.5588,40.5731,101.4766
20180416,239.664,57.6482,40.6243,101.5102
20180417,242.2281,57.9084,40.7096,101.7872
20180418,242.4073,58.2092,41.0593,100.973
20180419,241.0626,57.9897,40.8204,100.1504
20180420,239.0185,57.7702,40.3087,99.4286
20180423,238.9827,57.697,39.9846,99.4538
20180424,235.7642,57.4612,39.7969,99.0005
20180425,236.347,57.3636,39.4899,98.3375
20180426,238.7496,57.6482,40.0613,99.0257
20180427,238.9737,57.7051,40.3087,99.7895
20180430,237.1359,57.5181,40.0187,99.9658
20180501,237.5572,57.3148,39.8225,99.6058
20180502,235.9614,57.2904,39.5069,99.4964
20180503,235.4414,57.4693,39.4217,99.9423
20180504,238.4895,57.6726,39.6008,100.0937
20180507,239.2965,57.6807,39.3705,99.9338
20180508,239.2965,57.6888,39.5922,99.8413
20180509,241.6095,57.8271,39.669,99.244
20180510,243.8686,58.2011,40.4963,100.0432
20180511,244.6128,58.3556,40.4281,100.2956
20180514,244.7293,58.4613,40.4793,99.7656
20180515,243.0439,58.0385,39.6434,98.63
20180516,244.0659,58.1198,40.2405,98.2514
20180517,243.8597,58.2092,39.6264,97.7551
20180518,243.25,57.9978,39.2937,98.5963
20180521,245.0788,58.3637,39.5325,98.6468
20180522,244.3976,58.2905,39.669,98.4953
20180523,245.0699,57.6482,39.6519,99.2104
20180524,244.5679,57.4693,39.4387,100.0012
20180525,243.9852,57.0953,39.6008,100.6236
20180529,241.1791,55.9326,38.6796,102.8275
20180530,244.3976,56.7863,38.9867,102.1377
20180531,242.9004,56.4286,38.9696,101.9696
20180601,245.2852,56.9164,39.5155,101.4308
20180604,246.4506,57.0872,39.9163,100.6972
20180605,246.6299,56.9977,39.6093,100.9333
20180606,248.6919,57.51,40.2063,100.1154
20180607,248.6649,57.1847,39.5922,101.0851
20180608,249.4002,57.2498,39.5155,100.7815
20180611,249.7318,57.6157,39.5155,100.596
20180612,250.0546,57.2498,39.4131,100.6213
20180613,249.2567,57.3311,39.1487,100.5707
20180614,249.8842,57.2091,38.8843,101.4054
20180615,249.5654,56.9164,38.5773,101.4982
20180618,249.0522,56.5099,38.1082,101.4054
20180619,248.0976,55.9908,37.6875,101.9957
20180620,248.5209,56.0322,37.8506,101.1019
20180621,246.9629,55.6342,37.3184,101.6331
20180622,247.4132,56.2229,37.7047,101.6247
20180625,244.0452,55.4434,37.1982,101.8523
20180626,244.5855,55.543,37.0522,101.9957
20180627,242.5593,55.0205,36.3397,102.9568
20180628,243.9461,55.2279,36.6488,102.9822
20180629,244.2973,55.5347,37.1982,102.628
20180702,244.8196,55.0288,36.829,102.5477
20180703,243.9551,55.1947,36.8548,103.097
20180705,245.9453,55.742,36.7603,103.3928
20180706,248.0255,56.0405,37.2669,103.7308
20180709,250.2589,56.5795,37.9365,103.0632
20180710,251.1595,56.5546,37.8506,103.0547
20180711,249.3223,55.6093,37.1123,103.452
20180712,251.5826,56.0405,37.6188,103.4435
20180713,251.7807,56.2146,37.6446,103.7055
20180716,251.5556,56.1898,37.4386,103.2745
20180717,252.5732,56.2893,37.7133,103.0801
20180718,253.1046,56.2976,37.6703,102.666
20180719,252.15,56.1815,37.2068,103.3167
20180720,251.8618,56.4468,37.739,102.0491
20180723,252.3301,56.4468,37.4901,100.79
20180724,253.5999,56.7785,38.0395,101.1365
20180725,255.7611,57.2015,38.6576,100.9759
20180726,255.1577,56.9444,38.2284,100.7816
20180727,253.4288,57.0522,38.3657,100.9506
20180730,252.1049,57.0439,38.3056,100.6041
20180731,253.3477,57.1185,38.5117,101.1534
20180801,252.9244,56.8283,38.1683,100.3294
20180802,254.3023,56.4551,37.6618,100.4733
20180803,255.3919,56.4883,37.9537,100.973
20180806,256.3284,56.2478,37.6618,101.0323
20180807,257.175,56.6873,38.0481,100.5072
20180808,257.0669,56.6376,37.9966,100.6088
20180809,256.7157,56.4717,37.885,101.4557
20180810,254.9957,55.3439,37.078,102.1926
20180813,254.0411,55.1449,36.4685,101.9809
20180814,255.662,55.1366,36.6917,101.7522
20180815,253.7529,54.3406,35.6357,102.345
20180816,255.8062,54.722,35.8589,102.3366
20180817,256.7067,55.0454,36.2367,102.4636
20180820,257.256,55.3439,36.3998,103.1496
20180821,257.8594,55.6839,36.8634,102.8024
20180822,257.7062,55.8995,37.1553,103.2089
20180823,257.3641,55.5015,36.5543,103.3698
20180824,258.913,55.8249,37.2325,103.5731
20180827,260.9572,56.5712,37.7648,102.9803
20180828,261.0832,56.5215,37.6274,102.362
20180829,262.4881,56.8283,37.8592,102.4975
20180830,261.4255,56.2893,36.8719,102.7177
20180831,261.4345,55.8415,37.0608,102.4805
20180904,260.9842,55.3688,36.3397,101.888
20180905,260.2818,54.863,35.816,101.6164
20180906,259.4984,54.6971,35.8504,101.9899
20180907,258.9941,54.2576,35.6701,101.1241
20180910,259.4444,54.5893,35.3181,101.4976
20180911,260.2997,54.6391,35.3954,100.7251
20180912,260.3628,54.8713,35.5756,100.9628
20180913,261.9029,55.2776,36.0564,101.1156
20180914,261.9479,55.3605,36.022,100.6318
20180917,260.5609,55.4103,35.6958,100.6318
20180918,261.9749,55.9908,36.0392,99.5792
20180919,262.254,56.1898,36.5371,98.9849
20180920,264.3792,56.8863,36.9406,99.4434
20180921,264.1377,56.9112,37.1123,99.4009
20180924,263.2602,56.6541,36.6917,99.1463
20180925,263.0159,56.9361,36.8376,99.0444
20180926,262.2289,56.961,36.9149,99.7404
20180927,262.9617,56.8449,37.0952,99.8083
20180928,262.9889,56.3805,36.8462,99.5452
20181001,263.9025,56.4468,36.8548,98.8144
20181002,263.7487,56.1566,36.3912,99.4184
20181003,263.8934,56.0571,36.0907,97.6914
20181004,261.831,55.402,35.1893,97.0023
20181005,260.3655,55.0703,35.0606,96.1686
20181008,260.3655,54.8049,35.112,95.8453
20181009,259.9855,54.664,34.9833,96.8152
20181010,251.7535,53.503,33.9445,96.5514
20181011,246.2083,52.7567,33.6011,97.7254
20181012,249.6277,52.9474,34.5884,97.3852
20181015,248.2256,52.823,34.2192,97.3426
20181016,253.6533,53.7269,35.0777,97.5638
20181017,253.6984,53.4201,34.6485,96.9853
20181018,250.0348,52.5577,33.7385,96.9513
20181019,249.8992,52.8562,34.0561,96.7386
20181022,248.7775,52.624,34.4253,96.611
20181023,247.511,52.1265,34.0475,96.9172
20181024,240.0117,50.6504,32.9487,97.6489
20181025,244.3176,51.2889,33.584,97.2405
20181026,240.0208,50.9406,33.1976,97.8276
20181029,238.691,50.7997,32.6224,97.6064
20181030,242.228,51.4133,33.2577,97.1214
20181031,244.8153,51.7948,33.6183,96.628
20181101,247.4205,52.4582,34.8202,96.7176
20181102,245.955,52.5328,35.0434,95.5151
20181105,247.3119,52.5328,35.1378,95.8903
20181106,248.8769,52.7484,35.0777,95.8306
